volume_adjust_loop.thisRepN,volume_adjust_loop.thisTrialN,volume_adjust_loop.thisN,volume_adjust_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,mem_test_trials.thisRepN,mem_test_trials.thisTrialN,mem_test_trials.thisN,mem_test_trials.thisIndex,thisRow.t,notes,path,resp order,files chosen,Instructions_0.started,welcome_text.started,instructions_0_keypress.started,Instructions_0.stopped,instructions_0_keypress.keys,instructions_0_keypress.rt,instructions_0_keypress.duration,Consent_Form.started,consent_text.started,agree_button.started,disagree_button.started,Consent_Form.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,disagree_button.numClicks,disagree_button.timesOn,disagree_button.timesOff,demographics.started,age_slider.started,Gender.started,Handedness.started,age_text.started,handedness_text.started,gender_text.started,demographics.stopped,age_slider.response,age_slider.rt,Gender.text,Handedness.response,Handedness.rt,instructions_1.started,instructions_text1.started,instructions1_key_resp.started,instr1_cnt_text.started,instructions_1.stopped,instructions1_key_resp.keys,instructions1_key_resp.rt,instructions1_key_resp.duration,instructions_2.started,instructions_text2.started,key_stim_association.started,instr2_cnt_text.started,instructions2_key_resp.started,instructions_2.stopped,instructions2_key_resp.keys,instructions2_key_resp.rt,instructions2_key_resp.duration,instructions_3.started,instructions_text3.started,examplestim_image_2.started,instructions3_key_resp.started,instr3_cnt_text.started,instructions_3.stopped,instructions3_key_resp.keys,instructions3_key_resp.rt,instructions3_key_resp.duration,instructions_4.started,sound_2.started,instructions_text4.started,handplacement_image.started,sound_2.stopped,instructions4_key_resp.started,instr4_cnt_text.started,instructions_4.stopped,instructions4_key_resp.keys,instructions4_key_resp.rt,instructions4_key_resp.duration,instructions_5.started,instructions_text5.started,image.started,instructions5_key_resp.started,instr5_cnt_text.started,instructions_5.stopped,instructions5_key_resp.keys,instructions5_key_resp.rt,instructions5_key_resp.duration,volume_adjuster.started,volume_adjuster_key_resp.started,volume_adjustment_instructions.started,volume_adjuster_sound.started,volume_adjuster.stopped,volume_adjuster_key_resp.keys,volume_adjuster_key_resp.rt,volume_adjuster_key_resp.duration,begin_exp_timer.started,text_countdown_2.started,begin_exp_timer.stopped,stim_display.started,node idx,stim,selected music stim,node type,space.started,h.started,j.started,k.started,l.started,key_resp.started,text.started,accuracy_text.started,stim_display.stopped,accuracy,key_resp.keys,key_resp.rt,key_resp.duration,sound_display.started,sound_1.started,sound_display.stopped,sound_1.stopped,break_2.started,break_text.started,break_key_resp.started,break_2.stopped,break_key_resp.keys,break_key_resp.rt,break_key_resp.duration,memory_test_instructions.started,memory_text_instr.started,memory_test_instr_moveon.started,memory_test_cnt_text.started,memory_test_instructions.stopped,memory_test_instr_moveon.keys,memory_test_instr_moveon.rt,memory_test_instr_moveon.duration,mem_test_cntdn.started,text_countdown.started,mem_test_cntdn.stopped,memory_test.started,mem_space.started,mem_h.started,mem_j.started,mem_k.started,mem_l.started,mem_test_sound.started,mem_test_key_resp.started,mem_test_instr.started,mem_test_sound.stopped,mem test resp,mem test stim,memory_test.stopped,mem_test_key_resp.keys,mem_test_key_resp.rt,mem_test_key_resp.duration,demographics_2.started,music_ability_slider.started,years_of_musical_experience_slider.started,music_theory.started,music_ability_text.started,music_theory_know.started,years_music.started,button.started,demographics_2.stopped,music_ability_slider.response,music_ability_slider.rt,years_of_musical_experience_slider.response,years_of_musical_experience_slider.rt,music_theory.response,music_theory.rt,button.numClicks,button.timesOn,button.timesOff,debriefing.started,graph.started,debrief_text.started,debriefing_title.started,demo_scr_adv.started,demo_scr_adv_keypress.started,debriefing.stopped,demo_scr_adv_keypress.keys,demo_scr_adv_keypress.rt,demo_scr_adv_keypress.duration,done.started,text_countdown_3.started,done.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
4,0,4,0,,,,,,,,,,,,,3077.961361763533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3077.8922684286663,3077.961361763533,3077.961361763533,3077.9513547304437,3078.6123483583797,left,0.648899607884232,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240008,2024-03-15_12h02.14.101,eb_music,2023.2.3,99.94147546681825,2024-03-15 12h02.45.822543 -0400,
5,0,5,0,,,,,,,,,,,,,3078.691801769426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3078.6327542854997,3078.691801769426,3078.691801769426,3078.681792110243,3080.0232626301295,left,1.3264906079566572,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240008,2024-03-15_12h02.14.101,eb_music,2023.2.3,99.94147546681825,2024-03-15 12h02.45.822543 -0400,
6,0,6,0,,,,,,,,,,,,,3080.102645710256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3080.0419978206337,3080.102645710256,3080.102645710256,3080.092638465876,3081.023829805228,left,0.9156584392476361,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240008,2024-03-15_12h02.14.101,eb_music,2023.2.3,99.94147546681825,2024-03-15 12h02.45.822543 -0400,
7,0,7,0,,,,,,,,,,,,,3081.1032475980173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3081.0426054435375,3081.1032475980173,3081.1032475980173,3081.09325001282,3081.3439764436625,left,0.23503385242656805,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240008,2024-03-15_12h02.14.101,eb_music,2023.2.3,99.94147546681825,2024-03-15 12h02.45.822543 -0400,
8,0,8,0,,,,,,,,,,,,,3081.423451286042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3081.362113066745,3081.423451286042,3081.423451286042,3081.413457624856,3083.11502093327,right,1.6819062395079527,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240008,2024-03-15_12h02.14.101,eb_music,2023.2.3,99.94147546681825,2024-03-15 12h02.45.822543 -0400,
9,0,9,0,,,,,,,,,,,,,3083.194513282884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3083.132026526524,3083.194513282884,3083.194513282884,3083.1845114717817,3086.2569016363123,return,3.0549030912516173,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240008,2024-03-15_12h02.14.101,eb_music,2023.2.3,99.94147546681825,2024-03-15 12h02.45.822543 -0400,
,,,,0,0,0,0,0,0,0,0,,,,,3091.2990681907977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3086.2716542254493,3086.296399841842,3091.2794573350984,3091.283429673611,6,"('j', 'l')",musical_stimuli/0701 F+.wav,non boundary,3091.2990681907977,3091.2990681907977,3091.2990681907977,3091.2990681907977,3091.2990681907977,3091.2990681907977,3091.2990681907977,3091.2990681907977,3093.8511302752013,0,"['l', 'j', 'space']","[2.486492237949278, 2.5025032373378053, 2.5034984349040315]","[None, None, None]",3093.852817613515,3093.880624315169,3094.3609240818478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240008,2024-03-15_12h02.14.101,eb_music,2023.2.3,99.94147546681825,2024-03-15 12h02.45.822543 -0400,
,,,,0,0,0,0,1,0,1,0,,,,,3094.390930330119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3094.3721287327353,5,"('space',)",musical_stimuli/0705 F+.wav,boundary,3094.390930330119,3094.390930330119,3094.390930330119,3094.390930330119,3094.390930330119,3094.390930330119,3094.390930330119,3094.390930330119,3097.3932569855533,1,['space'],[2.93773419741774],[None],3097.394634928205,3097.4027539836507,3097.911309090792,3097.923043487448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240008,2024-03-15_12h02.14.101,eb_music,2023.2.3,99.94147546681825,2024-03-15 12h02.45.822543 -0400,
,,,,0,0,0,0,2,0,2,0,,,,,3097.923043487448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3097.9122822533536,8,"('h', 'j')",musical_stimuli/0702 F+.wav,non boundary,3097.923043487448,3097.923043487448,3097.923043487448,3097.923043487448,3097.923043487448,3097.923043487448,3097.923043487448,3097.923043487448,3100.915412431961,1,"['h', 'j']","[2.92563878884539, 2.926629760535434]","[None, None]",3100.9167212510947,3100.944884135088,3101.4251760536863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240008,2024-03-15_12h02.14.101,eb_music,2023.2.3,99.94147546681825,2024-03-15 12h02.45.822543 -0400,
,,,,0,0,0,0,3,0,3,0,,,,,3101.455180490855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3101.4415954553406,6,"('j', 'l')",musical_stimuli/0701 F+.wav,non boundary,3101.455180490855,3101.455180490855,3101.455180490855,3101.455180490855,3101.455180490855,3101.455180490855,3101.455180490855,3101.455180490855,3104.1773480112606,1,"['j', 'l']","[2.65759619185701, 2.65860044490546]","[None, None]",3104.178664376639,3104.186823276218,3104.6906420639134,3104.707154435222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240008,2024-03-15_12h02.14.101,eb_music,2023.2.3,99.94147546681825,2024-03-15 12h02.45.822543 -0400,
,,,,0,0,0,0,4,0,4,0,,,,,3104.707154435222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3104.6915847396886,7,"('h', 'space')",musical_stimuli/0704 F+.wav,non boundary,3104.707154435222,3104.707154435222,3104.707154435222,3104.707154435222,3104.707154435222,3104.707154435222,3104.707154435222,3104.707154435222,3107.5393895397137,1,"['h', 'space']","[2.7656703623360954, 2.766663145099301]","[None, None]",3107.540708923567,3107.5688645631803,3108.0491561799136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240008,2024-03-15_12h02.14.101,eb_music,2023.2.3,99.94147546681825,2024-03-15 12h02.45.822543 -0400,
,,,,0,0,0,0,5,0,5,0,,,,,3108.0791437135194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3108.0617176440137,6,"('j', 'l')",musical_stimuli/0701 F+.wav,non boundary,3108.0791437135194,3108.0791437135194,3108.0791437135194,3108.0791437135194,3108.0791437135194,3108.0791437135194,3108.0791437135194,3108.0791437135194,3110.3611166617775,0,"['j', 'l', 'space']","[2.2017220509878825, 2.202709400502499, 2.225774621096207]","[None, None, None]",3110.3624580806645,3110.370524916155,3110.8803713351663,3110.9008415562275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240008,2024-03-15_12h02.14.101,eb_music,2023.2.3,99.94147546681825,2024-03-15 12h02.45.822543 -0400,
,,,,0,0,0,0,6,0,6,0,,,,,3110.9008415562275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3110.881363514258,5,"('space',)",musical_stimuli/0705 F+.wav,boundary,3110.9008415562275,3110.9008415562275,3110.9008415562275,3110.9008415562275,3110.9008415562275,3110.9008415562275,3110.9008415562275,3110.9008415562275,3112.8125068293302,1,['space'],[1.8440790724707767],[None],3112.8138144410914,3112.8220092607344,3113.3302745924157,3113.3523337488878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240008,2024-03-15_12h02.14.101,eb_music,2023.2.3,99.94147546681825,2024-03-15 12h02.45.822543 -0400,
,,,,0,0,0,0,7,0,7,0,,,,,3113.3523337488878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3113.3312299458776,8,"('h', 'j')",musical_stimuli/0702 F+.wav,non boundary,3113.3523337488878,3113.3523337488878,3113.3523337488878,3113.3523337488878,3113.3523337488878,3113.3523337488878,3113.3523337488878,3113.3523337488878,3118.0261993232416,0,"['h', 'k']","[2.0636443489347585, 4.655721103219548]","[None, None]",3118.027527460741,3118.035158727519,3118.5400783601217,3118.5554642293428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240008,2024-03-15_12h02.14.101,eb_music,2023.2.3,99.94147546681825,2024-03-15 12h02.45.822543 -0400,
,,,,0,0,0,0,8,0,8,0,,,,,3118.5554642293428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3118.5410192247946,5,"('space',)",musical_stimuli/0705 F+.wav,boundary,3118.5554642293428,3118.5554642293428,3118.5554642293428,3118.5554642293428,3118.5554642293428,3118.5554642293428,3118.5554642293428,3118.5554642293428,3120.8372968175972,1,['space'],[2.212639341247268],[None],3120.838648499368,3120.8468378857333,3121.3503358074813,3121.3671542541124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240008,2024-03-15_12h02.14.101,eb_music,2023.2.3,99.94147546681825,2024-03-15 12h02.45.822543 -0400,
,,,,0,0,0,0,9,0,9,0,,,,,3121.3671542541124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3121.351315912587,7,"('h', 'space')",musical_stimuli/0704 F+.wav,non boundary,3121.3671542541124,3121.3671542541124,3121.3671542541124,3121.3671542541124,3121.3671542541124,3121.3671542541124,3121.3671542541124,3121.3671542541124,3122.978699089319,1,"['h', 'space']","[1.5449942799750715, 1.5459834405628499]","[None, None]",3122.980045035947,3122.988135113844,3123.490363758756,3123.5084403138026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240008,2024-03-15_12h02.14.101,eb_music,2023.2.3,99.94147546681825,2024-03-15 12h02.45.822543 -0400,
