volume_adjust_loop.thisRepN,volume_adjust_loop.thisTrialN,volume_adjust_loop.thisN,volume_adjust_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,mem_test_trials.thisRepN,mem_test_trials.thisTrialN,mem_test_trials.thisN,mem_test_trials.thisIndex,thisRow.t,notes,path,resp order,files chosen,Instructions_0.started,welcome_text.started,instructions_0_keypress.started,Instructions_0.stopped,instructions_0_keypress.keys,instructions_0_keypress.rt,instructions_0_keypress.duration,Consent_Form.started,consent_text.started,agree_button.started,disagree_button.started,Consent_Form.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,disagree_button.numClicks,disagree_button.timesOn,disagree_button.timesOff,demographics.started,age_slider.started,Gender.started,Handedness.started,age_text.started,handedness_text.started,gender_text.started,demographics.stopped,age_slider.response,age_slider.rt,Gender.text,Handedness.response,Handedness.rt,instructions_1.started,instructions_text1.started,instructions1_key_resp.started,instr1_cnt_text.started,instructions_1.stopped,instructions1_key_resp.keys,instructions1_key_resp.rt,instructions1_key_resp.duration,instructions_2.started,instructions_text2.started,key_stim_association.started,instr2_cnt_text.started,instructions2_key_resp.started,instructions_2.stopped,instructions2_key_resp.keys,instructions2_key_resp.rt,instructions2_key_resp.duration,instructions_3.started,instructions_text3.started,examplestim_image_2.started,instructions3_key_resp.started,instr3_cnt_text.started,instructions_3.stopped,instructions3_key_resp.keys,instructions3_key_resp.rt,instructions3_key_resp.duration,instructions_4.started,sound_2.started,instructions_text4.started,handplacement_image.started,sound_2.stopped,instructions4_key_resp.started,instr4_cnt_text.started,instructions_4.stopped,instructions4_key_resp.keys,instructions4_key_resp.rt,instructions4_key_resp.duration,instructions_5.started,instructions_text5.started,image.started,instructions5_key_resp.started,instr5_cnt_text.started,instructions_5.stopped,instructions5_key_resp.keys,instructions5_key_resp.rt,instructions5_key_resp.duration,volume_adjuster.started,volume_adjuster_key_resp.started,volume_adjustment_instructions.started,volume_adjuster_sound.started,volume_adjuster.stopped,volume_adjuster_key_resp.keys,volume_adjuster_key_resp.rt,volume_adjuster_key_resp.duration,begin_exp_timer.started,text_countdown_2.started,begin_exp_timer.stopped,stim_display.started,node idx,stim,selected music stim,node type,space.started,h.started,j.started,k.started,l.started,key_resp.started,text.started,accuracy_text.started,stim_display.stopped,accuracy,key_resp.keys,key_resp.rt,key_resp.duration,sound_display.started,sound_1.started,sound_display.stopped,sound_1.stopped,break_2.started,break_text.started,break_key_resp.started,break_2.stopped,break_key_resp.keys,break_key_resp.rt,break_key_resp.duration,memory_test_instructions.started,memory_text_instr.started,memory_test_instr_moveon.started,memory_test_cnt_text.started,memory_test_instructions.stopped,memory_test_instr_moveon.keys,memory_test_instr_moveon.rt,memory_test_instr_moveon.duration,mem_test_cntdn.started,text_countdown.started,mem_test_cntdn.stopped,memory_test.started,mem_space.started,mem_h.started,mem_j.started,mem_k.started,mem_l.started,mem_test_sound.started,mem_test_key_resp.started,mem_test_instr.started,mem_test_sound.stopped,mem test resp,mem test stim,memory_test.stopped,mem_test_key_resp.keys,mem_test_key_resp.rt,mem_test_key_resp.duration,demographics_2.started,music_ability_slider.started,music_theory.started,music_ability_text.started,music_theory_know.started,years_music.started,years_of_musical_experience_slider.started,participant,date,expName,psychopyVersion,frameRate,expStart,
4,0,4,0,,,,,,,,,,,,,58.162665613013814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.09746993512363,58.162665613013814,58.162665613013814,58.162662594527774,58.47990669255705,left,0.3084056688376222,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240000,2024-03-13_13h32.51.559,eb_music,2023.2.3,60.00360428905556,2024-03-13 13h33.03.221640 -0400,
5,0,5,0,,,,,,,,,,,,,58.562645811744915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.497614339498796,58.562645811744915,58.562645811744915,58.562642491410315,59.39656810202723,left,0.8204076224019445,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240000,2024-03-13_13h32.51.559,eb_music,2023.2.3,60.00360428905556,2024-03-13 13h33.03.221640 -0400,
6,0,6,0,,,,,,,,,,,,,59.47924383300597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.4079867331493,59.47924383300597,59.47924383300597,59.46258106521746,59.66315445683995,left,0.17583526793168858,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240000,2024-03-13_13h32.51.559,eb_music,2023.2.3,60.00360428905556,2024-03-13 13h33.03.221640 -0400,
7,0,7,0,,,,,,,,,,,,,59.74591470543055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.678176556685685,59.74591470543055,59.74591470543055,59.72921209362503,60.84641127658051,right,1.093166781319269,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240000,2024-03-13_13h32.51.559,eb_music,2023.2.3,60.00360428905556,2024-03-13 13h33.03.221640 -0400,
8,0,8,0,,,,,,,,,,,,,60.92917846768978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.867507476034916,60.92917846768978,60.92917846768978,60.92916729929084,62.829628493784185,return,1.8849413462876328,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240000,2024-03-13_13h32.51.559,eb_music,2023.2.3,60.00360428905556,2024-03-13 13h33.03.221640 -0400,
,,,,0,0,0,0,0,0,0,0,,,,,67.87836889462142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.84681243338582,62.87902390610816,67.86212853377947,67.865872663956,11,"('j',)",musical_stimuli/0605 F.wav,non boundary,67.87836889462142,67.87836889462142,67.87836889462142,67.87836889462142,67.87836889462142,67.87836889462142,67.87836889462142,67.87836889462142,69.44554847250947,1,['j'],[1.4718440142969484],[None],69.4471567219116,69.47830623084957,69.96161874165955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240000,2024-03-13_13h32.51.559,eb_music,2023.2.3,60.00360428905556,2024-03-13 13h33.03.221640 -0400,
,,,,0,0,0,0,1,0,1,0,,,,,69.99493648954285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.97790890752185,11,"('j',)",musical_stimuli/0605 F.wav,non boundary,69.99493648954285,69.99493648954285,69.99493648954285,69.99493648954285,69.99493648954285,69.99493648954285,69.99493648954285,69.99493648954285,70.54545945735481,1,['j'],[0.4593372189292495],[None],70.54670579027061,70.56156380521216,71.05712605711142,71.07852953845213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240000,2024-03-13_13h32.51.559,eb_music,2023.2.3,60.00360428905556,2024-03-13 13h33.03.221640 -0400,
,,,,0,0,0,0,2,0,2,0,,,,,71.07852953845213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.05803794176609,10,"('l',)",musical_stimuli/0603 F.wav,boundary,71.07852953845213,71.07852953845213,71.07852953845213,71.07852953845213,71.07852953845213,71.07852953845213,71.07852953845213,71.07852953845213,71.59566835168607,1,['l'],[0.42375741755222407],[None],71.59690774208411,71.64514381426189,72.11180080164922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240000,2024-03-13_13h32.51.559,eb_music,2023.2.3,60.00360428905556,2024-03-13 13h33.03.221640 -0400,
,,,,0,0,0,0,3,0,3,0,,,,,72.14511673844117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.12769765877147,13,"('j', 'space')",musical_stimuli/0602 F.wav,non boundary,72.14511673844117,72.14511673844117,72.14511673844117,72.14511673844117,72.14511673844117,72.14511673844117,72.14511673844117,72.14511673844117,72.91230030073166,1,"['j', 'space']","[0.6691932401608938, 0.6701830017582324]","[None, None]",72.91355116137765,72.94508824393216,73.428391397435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240000,2024-03-13_13h32.51.559,eb_music,2023.2.3,60.00360428905556,2024-03-13 13h33.03.221640 -0400,
,,,,0,0,0,0,4,0,4,0,,,,,73.4616922417963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.44723188221633,6,"('j', 'l')",musical_stimuli/0205 C+.wav,non boundary,73.4616922417963,73.4616922417963,73.4616922417963,73.4616922417963,73.4616922417963,73.4616922417963,73.4616922417963,73.4616922417963,74.74547793048896,1,"['j', 'l']","[1.216634635498849, 1.2406285816223317]","[None, None]",74.7467167171908,74.77827794763454,75.26134656476643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240000,2024-03-13_13h32.51.559,eb_music,2023.2.3,60.00360428905556,2024-03-13 13h33.03.221640 -0400,
,,,,0,0,0,0,5,0,5,0,,,,,75.29460152813863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.27730318791328,11,"('j',)",musical_stimuli/0605 F.wav,non boundary,75.29460152813863,75.29460152813863,75.29460152813863,75.29460152813863,75.29460152813863,75.29460152813863,75.29460152813863,75.29460152813863,75.76177624626507,1,['j'],[0.3917554277668387],[None],75.76299179062335,75.77791349562077,76.27698745426551,76.29455474160386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240000,2024-03-13_13h32.51.559,eb_music,2023.2.3,60.00360428905556,2024-03-13 13h33.03.221640 -0400,
,,,,0,0,0,0,6,0,6,0,,,,,76.29455474160386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.27793676814872,3,"('h', 'l')",musical_stimuli/1004 A.wav,non boundary,76.29455474160386,76.29455474160386,76.29455474160386,76.29455474160386,76.29455474160386,76.29455474160386,76.29455474160386,76.29455474160386,78.32835574911405,1,"['h', 'l']","[1.9347898333762714, 1.935771445060709]","[None, None]",78.32962109849359,78.36105887285504,78.84440217222345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240000,2024-03-13_13h32.51.559,eb_music,2023.2.3,60.00360428905556,2024-03-13 13h33.03.221640 -0400,
,,,,0,0,0,0,7,0,7,0,,,,,78.87770784616168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.85719029049596,2,"('h', 'space')",musical_stimuli/1003 A.wav,non boundary,78.87770784616168,78.87770784616168,78.87770784616168,78.87770784616168,78.87770784616168,78.87770784616168,78.87770784616168,78.87770784616168,79.62822845955452,1,"['h', 'space']","[0.6557153978101269, 0.6717091483369586]","[None, None]",79.62948928120477,79.66100583805365,80.14431351928579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240000,2024-03-13_13h32.51.559,eb_music,2023.2.3,60.00360428905556,2024-03-13 13h33.03.221640 -0400,
,,,,0,0,0,0,8,0,8,0,,,,,80.17763579489838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.15723958237413,6,"('j', 'l')",musical_stimuli/0205 C+.wav,non boundary,80.17763579489838,80.17763579489838,80.17763579489838,80.17763579489838,80.17763579489838,80.17763579489838,80.17763579489838,80.17763579489838,80.92803838548389,1,"['l', 'j']","[0.6517940824996913, 0.6677836071457932]","[None, None]",80.92927143706129,80.94421728994885,81.44682740507687,81.46086155441753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240000,2024-03-13_13h32.51.559,eb_music,2023.2.3,60.00360428905556,2024-03-13 13h33.03.221640 -0400,
,,,,0,0,0,0,9,0,9,0,,,,,81.46086155441753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.44774140267236,3,"('h', 'l')",musical_stimuli/1004 A.wav,non boundary,81.46086155441753,81.46086155441753,81.46086155441753,81.46086155441753,81.46086155441753,81.46086155441753,81.46086155441753,81.46086155441753,84.41178247943844,0,"['k', 'h', 'j', 'l', 'h', 'l']","[0.6165777068499665, 0.7045952527059853, 1.4006222307270946, 1.4016047479581175, 2.912634447144228, 2.9136260198329182]","[None, None, None, None, None, None]",84.41304058445075,84.42736281810622,84.92626894892328,84.94398595317307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240000,2024-03-13_13h32.51.559,eb_music,2023.2.3,60.00360428905556,2024-03-13 13h33.03.221640 -0400,
,,,,0,0,0,0,10,0,10,0,,,,,84.94398595317307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.92719200197735,6,"('j', 'l')",musical_stimuli/0205 C+.wav,non boundary,84.94398595317307,84.94398595317307,84.94398595317307,84.94398595317307,84.94398595317307,84.94398595317307,84.94398595317307,84.94398595317307,85.84438617424621,1,"['j', 'l']","[0.8295243560132803, 0.8305270971004575]","[None, None]",85.84567929369769,85.8605988857561,86.35593022346711,86.37724224467911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240000,2024-03-13_13h32.51.559,eb_music,2023.2.3,60.00360428905556,2024-03-13 13h33.03.221640 -0400,
,,,,0,0,0,0,11,0,11,0,,,,,86.37724224467911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.35685297467262,11,"('j',)",musical_stimuli/0605 F.wav,non boundary,86.37724224467911,86.37724224467911,86.37724224467911,86.37724224467911,86.37724224467911,86.37724224467911,86.37724224467911,86.37724224467911,87.27779369190739,1,['j'],[0.8123063075199752],[None],87.27911095924719,87.29383706634499,87.79578945334924,87.8104574847739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240000,2024-03-13_13h32.51.559,eb_music,2023.2.3,60.00360428905556,2024-03-13 13h33.03.221640 -0400,
,,,,0,0,0,0,12,0,12,0,,,,,87.8104574847739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.7967354468974,9,"('h', 'j')",musical_stimuli/0202 C+.wav,boundary,87.8104574847739,87.8104574847739,87.8104574847739,87.8104574847739,87.8104574847739,87.8104574847739,87.8104574847739,87.8104574847739,88.97762667907045,1,"['h', 'j']","[1.067124490517017, 1.068103687412986]","[None, None]",88.97890198945333,89.01041311302816,89.49372320904877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240000,2024-03-13_13h32.51.559,eb_music,2023.2.3,60.00360428905556,2024-03-13 13h33.03.221640 -0400,
,,,,0,0,0,0,13,0,13,0,,,,,89.52701439425437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.50671718807462,9,"('h', 'j')",musical_stimuli/0202 C+.wav,boundary,89.52701439425437,89.52701439425437,89.52701439425437,89.52701439425437,89.52701439425437,89.52701439425437,89.52701439425437,89.52701439425437,90.07752438257558,1,"['h', 'j']","[0.454552918437912, 0.4555414726401068]","[None, None]",90.07880422068865,90.09365982084083,90.59599495188377,90.61027933372316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240000,2024-03-13_13h32.51.559,eb_music,2023.2.3,60.00360428905556,2024-03-13 13h33.03.221640 -0400,
