volume_adjust_loop.thisRepN,volume_adjust_loop.thisTrialN,volume_adjust_loop.thisN,volume_adjust_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,mem_test_trials.thisRepN,mem_test_trials.thisTrialN,mem_test_trials.thisN,mem_test_trials.thisIndex,thisRow.t,notes,path,resp order,files chosen,Instructions_0.started,welcome_text.started,instructions_0_keypress.started,Instructions_0.stopped,instructions_0_keypress.keys,instructions_0_keypress.rt,instructions_0_keypress.duration,Consent_Form.started,consent_text.started,agree_button.started,disagree_button.started,Consent_Form.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,disagree_button.numClicks,disagree_button.timesOn,disagree_button.timesOff,demographics.started,age_slider.started,Gender.started,Handedness.started,age_text.started,handedness_text.started,gender_text.started,demographics.stopped,age_slider.response,age_slider.rt,Gender.text,Handedness.response,Handedness.rt,instructions_1.started,instructions_text1.started,instructions1_key_resp.started,instr1_cnt_text.started,instructions_1.stopped,instructions1_key_resp.keys,instructions1_key_resp.rt,instructions1_key_resp.duration,instructions_2.started,instructions_text2.started,key_stim_association.started,instr2_cnt_text.started,instructions2_key_resp.started,instructions_2.stopped,instructions2_key_resp.keys,instructions2_key_resp.rt,instructions2_key_resp.duration,instructions_3.started,instructions_text3.started,examplestim_image_2.started,instructions3_key_resp.started,instr3_cnt_text.started,instructions_3.stopped,instructions3_key_resp.keys,instructions3_key_resp.rt,instructions3_key_resp.duration,instructions_4.started,sound_2.started,instructions_text4.started,handplacement_image.started,sound_2.stopped,instructions4_key_resp.started,instr4_cnt_text.started,instructions_4.stopped,instructions4_key_resp.keys,instructions4_key_resp.rt,instructions4_key_resp.duration,instructions_5.started,instructions_text5.started,image.started,instructions5_key_resp.started,instr5_cnt_text.started,instructions_5.stopped,instructions5_key_resp.keys,instructions5_key_resp.rt,instructions5_key_resp.duration,volume_adjuster.started,volume_adjuster_key_resp.started,volume_adjustment_instructions.started,volume_adjuster_sound.started,volume_adjuster.stopped,volume_adjuster_key_resp.keys,volume_adjuster_key_resp.rt,volume_adjuster_key_resp.duration,begin_exp_timer.started,text_countdown_2.started,begin_exp_timer.stopped,stim_display.started,node idx,stim,selected music stim,node type,space.started,h.started,j.started,k.started,l.started,key_resp.started,text.started,accuracy_text.started,stim_display.stopped,accuracy,key_resp.keys,key_resp.rt,key_resp.duration,sound_display.started,sound_1.started,sound_1.stopped,sound_display.stopped,break_2.started,break_text.started,break_key_resp.started,break_2.stopped,break_key_resp.keys,break_key_resp.rt,break_key_resp.duration,memory_test_instructions.started,memory_text_instr.started,memory_test_instr_moveon.started,memory_test_cnt_text.started,memory_test_instructions.stopped,memory_test_instr_moveon.keys,memory_test_instr_moveon.rt,memory_test_instr_moveon.duration,mem_test_cntdn.started,text_countdown.started,mem_test_cntdn.stopped,memory_test.started,mem_space.started,mem_h.started,mem_j.started,mem_k.started,mem_l.started,mem_test_sound.started,mem_test_key_resp.started,mem_test_instr.started,mem_test_sound.stopped,mem test resp,mem test stim,memory_test.stopped,mem_test_key_resp.keys,mem_test_key_resp.rt,mem_test_key_resp.duration,demographics_2.started,music_ability_slider.started,years_of_musical_experience_slider.started,music_theory.started,music_ability_text.started,music_theory_know.started,years_music.started,button.started,demographics_2.stopped,music_ability_slider.response,music_ability_slider.rt,years_of_musical_experience_slider.response,years_of_musical_experience_slider.rt,music_theory.response,music_theory.rt,button.numClicks,button.timesOn,button.timesOff,debriefing.started,graph.started,debrief_text.started,debriefing_title.started,demo_scr_adv.started,demo_scr_adv_keypress.started,debriefing.stopped,demo_scr_adv_keypress.keys,demo_scr_adv_keypress.rt,demo_scr_adv_keypress.duration,done.started,text_countdown_3.started,done.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,0,0,0,0,3,0,3,0,,,,,1150.1650753795984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.148835799686,8,"('h', 'space')",musical_stimuli/0504 E.wav,non boundary,1150.1650753795984,1150.1650753795984,1150.1650753795984,1150.1650753795984,1150.1650753795984,1150.1650753795984,1150.1650753795984,1150.1650753795984,1151.249025908939,0,"['h', 'j']","[1.0142560806125402, 1.0152105509769171]","[None, None]",1151.250306384376,1151.2568537432585,1151.7818953692622,1151.7686951828364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240010,2010-09-21_02h04.06.427,eb_music,2023.2.3,119.9901482030104,2010-09-21 02h04.26.011196 -0400,
,,,,0,0,0,0,4,0,4,0,,,,,1151.7818953692622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1151.769646332803,9,"('space',)",musical_stimuli/0901 G+.wav,boundary,1151.7818953692622,1151.7818953692622,1151.7818953692622,1151.7818953692622,1151.7818953692622,1151.7818953692622,1151.7818953692622,1151.7818953692622,1153.7331313510658,0,"['h', 'j', 'space']","[0.8214370665373281, 1.5015071697125677, 1.9335257568163797]","[None, None, None]",1153.734375301865,1153.7404236918724,1154.265498522116,1154.2486165914743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240010,2010-09-21_02h04.06.427,eb_music,2023.2.3,119.9901482030104,2010-09-21 02h04.26.011196 -0400,
,,,,0,0,0,0,5,0,5,0,,,,,1154.265498522116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154.2495632135833,7,"('k', 'l')",musical_stimuli/0503 E.wav,non boundary,1154.265498522116,1154.265498522116,1154.265498522116,1154.265498522116,1154.265498522116,1154.265498522116,1154.265498522116,1154.265498522116,1155.299553071207,0,"['k', 'l', 'j']","[0.9699776505294722, 0.9859700099332258, 1.0099863198411185]","[None, None, None]",1155.3008066814218,1155.3072942727072,1155.8323048074963,1155.818549808755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240010,2010-09-21_02h04.06.427,eb_music,2023.2.3,119.9901482030104,2010-09-21 02h04.26.011196 -0400,
,,,,0,0,0,0,6,0,6,0,,,,,1155.8323048074963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155.819517560798,6,"('j',)",musical_stimuli/0903 G+.wav,non boundary,1155.8323048074963,1155.8323048074963,1155.8323048074963,1155.8323048074963,1155.8323048074963,1155.8323048074963,1155.8323048074963,1155.8323048074963,1157.2579988964135,1,['j'],[1.3632556676748209],[None],1157.259247676906,1157.265838503116,1157.7825790743227,1157.7680344188993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240010,2010-09-21_02h04.06.427,eb_music,2023.2.3,119.9901482030104,2010-09-21 02h04.26.011196 -0400,
,,,,0,0,0,0,7,0,7,0,,,,,1157.7825790743227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157.7689801354136,8,"('h', 'space')",musical_stimuli/0504 E.wav,non boundary,1157.7825790743227,1157.7825790743227,1157.7825790743227,1157.7825790743227,1157.7825790743227,1157.7825790743227,1157.7825790743227,1157.7825790743227,1158.9415466887585,1,"['h', 'space']","[1.0840594995534047, 1.0850429481361061]","[None, None]",1158.942801506375,1158.9493524875493,1159.4743772095826,1159.4582755781012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240010,2010-09-21_02h04.06.427,eb_music,2023.2.3,119.9901482030104,2010-09-21 02h04.26.011196 -0400,
,,,,0,0,0,0,8,0,8,0,,,,,1159.4743772095826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1159.4591941275576,6,"('j',)",musical_stimuli/0903 G+.wav,non boundary,1159.4743772095826,1159.4743772095826,1159.4743772095826,1159.4743772095826,1159.4743772095826,1159.4743772095826,1159.4743772095826,1159.4743772095826,1160.6583811071469,1,['j'],[1.1123292699630838],[None],1160.6596111725667,1160.6661875096675,1161.191229437536,1161.1782861310057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240010,2010-09-21_02h04.06.427,eb_music,2023.2.3,119.9901482030104,2010-09-21 02h04.26.011196 -0400,
,,,,0,0,0,0,9,0,9,0,,,,,1161.191229437536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161.179214339878,7,"('k', 'l')",musical_stimuli/0503 E.wav,non boundary,1161.191229437536,1161.191229437536,1161.191229437536,1161.191229437536,1161.191229437536,1161.191229437536,1161.191229437536,1161.191229437536,1162.3919196626812,1,"['l', 'k']","[1.1395651817147154, 1.1715471838251688]","[None, None]",1162.3931690469035,1162.3997064445052,1162.9247459575417,1162.9082920594665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240010,2010-09-21_02h04.06.427,eb_music,2023.2.3,119.9901482030104,2010-09-21 02h04.26.011196 -0400,
,,,,0,0,0,0,10,0,10,0,,,,,1162.9247459575417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162.9092205702036,9,"('space',)",musical_stimuli/0901 G+.wav,boundary,1162.9247459575417,1162.9247459575417,1162.9247459575417,1162.9247459575417,1162.9247459575417,1162.9247459575417,1162.9247459575417,1162.9247459575417,1163.9336480087077,1,['space'],[0.9500946622283664],[None],1163.9349173154624,1163.941515084362,1164.4665844811825,1164.4476004216413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240010,2010-09-21_02h04.06.427,eb_music,2023.2.3,119.9901482030104,2010-09-21 02h04.26.011196 -0400,
,,,,0,0,0,0,11,0,11,0,,,,,1164.4665844811825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1164.4485283286194,10,"('h',)",musical_stimuli/0502 E.wav,boundary,1164.4665844811825,1164.4665844811825,1164.4665844811825,1164.4665844811825,1164.4665844811825,1164.4665844811825,1164.4665844811825,1164.4665844811825,1166.7679354099382,0,"['j', 'h']","[0.7283291153726168, 2.2483618245460093]","[None, None]",1166.7692167909408,1166.7751713035746,1167.2919118747814,1167.2775425979926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240010,2010-09-21_02h04.06.427,eb_music,2023.2.3,119.9901482030104,2010-09-21 02h04.26.011196 -0400,
,,,,0,0,0,0,12,0,12,0,,,,,1167.2919118747814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167.278488012671,11,"('k',)",musical_stimuli/0501 E.wav,non boundary,1167.2919118747814,1167.2919118747814,1167.2919118747814,1167.2919118747814,1167.2919118747814,1167.2919118747814,1167.2919118747814,1167.2919118747814,1168.184257155197,1,['k'],[0.8311154927359894],[None],1168.18548329646,1168.1920074123832,1168.7087310796196,1168.6975626895728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240010,2010-09-21_02h04.06.427,eb_music,2023.2.3,119.9901482030104,2010-09-21 02h04.26.011196 -0400,
,,,,0,0,0,0,13,0,13,0,,,,,1168.7087310796196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168.6985108209483,13,"('l', 'space')",musical_stimuli/0104 C.wav,non boundary,1168.7087310796196,1168.7087310796196,1168.7087310796196,1168.7087310796196,1168.7087310796196,1168.7087310796196,1168.7087310796196,1168.7087310796196,1170.1682367231406,0,"['space', 'l']","[1.318387108069146, 1.3903883444727398]","[None, None]",1170.169458940276,1170.1755547217676,1170.6922901614162,1170.67783485548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240010,2010-09-21_02h04.06.427,eb_music,2023.2.3,119.9901482030104,2010-09-21 02h04.26.011196 -0400,
,,,,0,0,0,0,14,0,14,0,,,,,1170.6922901614162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170.6787678940454,14,"('h', 'l')",musical_stimuli/0905 G+.wav,boundary,1170.6922901614162,1170.6922901614162,1170.6922901614162,1170.6922901614162,1170.6922901614162,1170.6922901614162,1170.6922901614162,1170.6922901614162,1175.8856277650048,0,"['j', 'l', 'h', 'l']","[2.230932024307549, 2.294952475698665, 5.142066364962375, 5.143067623110255]","[None, None, None, None]",1175.8869115608686,1175.8928020799126,1176.4095151821675,1176.3977590774302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240010,2010-09-21_02h04.06.427,eb_music,2023.2.3,119.9901482030104,2010-09-21 02h04.26.011196 -0400,
,,,,0,0,0,0,15,0,15,0,,,,,1176.4095151821675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176.398706001375,11,"('k',)",musical_stimuli/0501 E.wav,non boundary,1176.4095151821675,1176.4095151821675,1176.4095151821675,1176.4095151821675,1176.4095151821675,1176.4095151821675,1176.4095151821675,1176.4095151821675,1177.468545643118,1,['k'],[0.9929148233495653],[None],1177.4698022718949,1177.476359893894,1178.0013815973653,1177.9877391911286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240010,2010-09-21_02h04.06.427,eb_music,2023.2.3,119.9901482030104,2010-09-21 02h04.26.011196 -0400,
